Hugo_Symbol,p_values,p_values_fdr,significance:p_vlaue_fdr
PPIP5K1,0.0004498510581506042,0.0007688905738153446,True
PCF11,1.1299671677369374e-07,3.6269384657479735e-07,True
RIPK4,1.1913151364582724e-07,3.797042247659899e-07,True
MTL5,7.556929455863566e-10,1.093136886055739e-08,True
AKT1S1,2.097895116486917e-08,8.37364559549711e-08,True
MEGF6,1.8989320193738752e-06,4.68027545080378e-06,True
C17orf61-PLSCR3,0.00018354826338049763,0.0003316385576715926,True
DCAF5,3.6178078353131606e-07,1.0284290004119608e-06,True
KPNA7,0.011276859965470306,0.015969830370279627,True
ZNF266,0.03127239518507529,0.04157219136761644,True
AXDND1,0.002397601772864462,0.0037055823582332085,True
DCUN1D5,1.0872449061578735e-09,1.093136886055739e-08,True
IRX2,2.9259876905925688e-08,1.1113967657615927e-07,True
EFHC2,3.4537202944321055e-05,6.936753643333871e-05,True
NSUN6,0.0001835323528324913,0.0003316385576715926,True
IKZF3,6.047817402222707e-05,0.00011724390710739227,True
ZMYND19,8.53422673646545e-10,1.093136886055739e-08,True
GLIS1,6.109585409500458e-06,1.3845348019037178e-05,True
OGFR,4.8580216897793695e-06,1.1210013178258155e-05,True
ZNF319,0.015011001122201035,0.020917564280553594,True
ICOS,1.2910985763594576e-06,3.282856624464179e-06,True
CLDN10,2.11615211152453e-05,4.3859061459611585e-05,True
ANO6,2.9259876905925688e-08,1.1113967657615927e-07,True
ZNF652,0.0006909947917452929,0.0011499937405972961,True
HSF4,0.0010128191150955814,0.0016461050158317967,True
ARHGEF3,7.556929455863566e-10,1.093136886055739e-08,True
CD96,0.001163043825180965,0.0018743895960445162,True
SPIC,0.021497797412572996,0.029278969591784807,True
ORC4,1.631151305513796e-05,3.4481325015603065e-05,True
SMC2,9.634403725281619e-10,1.093136886055739e-08,True
AD000671.6,0.00023075330864934335,0.00041112452629098666,True
GPI,7.556929455863566e-10,1.093136886055739e-08,True
PBXIP1,3.366109975329961e-09,2.0300772237548528e-08,True
COBLL1,7.411591777977753e-05,0.00014202467882924646,True
CCPG1,1.3025210640480111e-09,1.1301381909306577e-08,True
LCN6,1.0235189212610724e-09,1.093136886055739e-08,True
ERVW-1,0.006872392947542514,0.010011855976454456,True
ICT1,1.422594945451938e-06,3.591309028595971e-06,True
PDCD11,2.1002250112728297e-09,1.4529990816875506e-08,True
TIMM50,1.383114626082743e-09,1.150375790350476e-08,True
PLAGL1,1.7112150878431092e-09,1.296545642214461e-08,True
CARM1,8.031090907046913e-10,1.093136886055739e-08,True
ZBTB9,1.6442621929354076e-06,4.101751535445367e-06,True
NMD3,5.339357587716575e-08,1.873601509807106e-07,True
CNGA3,0.005773216127109164,0.008487577294509977,True
PHTF2,3.569937627340362e-09,2.107678486408228e-08,True
DAGLA,8.307614297134824e-07,2.1887149150984306e-06,True
ITGB3,0.00027856409514286947,0.0004902398883041024,True
RNF14,1.422594945451938e-06,3.591309028595971e-06,True
AC011484.1,9.432236374349153e-05,0.0001780785610567012,True
ZNF587,4.6390835888625035e-06,1.0736892952518724e-05,True
ZFP69B,9.06805772149548e-10,1.093136886055739e-08,True
KBTBD11,9.773389069003988e-09,4.585423578681258e-08,True
MX1,0.030966121306207003,0.04117771884879732,True
SNRK,7.556929455863566e-10,1.093136886055739e-08,True
ISOC1,2.026757046469517e-05,4.2142787647762284e-05,True
KLC1,0.00015130856874845337,0.00027636450889506576,True
ENG,7.556929455863566e-10,1.093136886055739e-08,True
SEPT4,8.031090907046913e-10,1.093136886055739e-08,True
HPS6,0.010970442036925864,0.015555641975531009,True
SAP25,0.03492375090847877,0.046106824374778047,True
TLR3,1.1548334686261787e-09,1.093136886055739e-08,True
MUC5AC,0.031280631284445096,0.041579940400029936,True
C10orf32,7.556929455863566e-10,1.093136886055739e-08,True
CAMKMT,0.0012847329834403912,0.0020599370975434156,True
KLRG1,4.778329681962615e-09,2.6163437482061546e-08,True
PATZ1,0.0013286656560382564,0.002126234294401193,True
WFIKKN2,3.036718117458427e-07,8.791324492038474e-07,True
ZCCHC2,1.8447504778249285e-06,4.5649712798203175e-06,True
LY6G5B,4.532520634787186e-05,8.933176721728309e-05,True
C19orf26,2.6489035224744964e-06,6.371457581557634e-06,True
IFI27L1,0.0029937086144750068,0.004563338596581289,True
BRAP,3.3651326713047556e-07,9.624613724634047e-07,True
PTX4,0.003922060985750971,0.005888436078659043,True
AUNIP,8.031090907046913e-10,1.093136886055739e-08,True
MYH15,2.1311973946657259e-07,6.387306556705484e-07,True
COLGALT1,2.9108307608033865e-06,6.965608875014798e-06,True
GSDMC,1.3394511022385218e-08,5.886293002078469e-08,True
CLN5,2.508530941708086e-09,1.63281356510954e-08,True
DDX56,8.02968346961793e-09,3.910707131030441e-08,True
FGG,1.016310324350643e-07,3.304491032026606e-07,True
CCDC7,0.0065797443261267725,0.009608206528642433,True
XRCC1,0.024807493454958803,0.033469966372572116,True
WNT5B,1.253271740608575e-05,2.696844708397251e-05,True
LCP1,1.0235189212610724e-09,1.093136886055739e-08,True
BCL11A,1.5591448621045152e-09,1.2209531955056891e-08,True
UGDH,1.4930817614885294e-06,3.7544377626949558e-06,True
RHOG,2.508530941708086e-09,1.63281356510954e-08,True
RAVER1,5.3259507185114864e-06,1.220236056528991e-05,True
MBTPS1,0.0014689163506685506,0.0023370353617424215,True
KLHL14,0.0010480936344468646,0.0017013547768342026,True
DCDC2B,1.0161370133858669e-07,3.304491032026606e-07,True
OPN3,1.7038575734338945e-05,3.5899670180595836e-05,True
RP11-166B2.1,0.015190734966051288,0.021150958856978805,True
KLHL42,7.160522709164976e-07,1.908036862576353e-06,True
ATP2A3,4.123966703815868e-07,1.1565182598769338e-06,True
TM6SF2,0.0002683158388853629,0.0004731199465902464,True
CCDC137,8.031090907046913e-10,1.093136886055739e-08,True
PCDHB7,5.095070673885303e-06,1.1712221675498152e-05,True
RBM47,1.5859651576522734e-08,6.687221893688803e-08,True
CDAN1,9.154669326077119e-07,2.395449507127871e-06,True
CYP3A5,5.063849902320951e-09,2.742257274689481e-08,True
TRDN,0.00026063073929386693,0.0004607445785204207,True
MAGEA4,1.1796658295450646e-08,5.3628229487871025e-08,True
BTC,6.992792915521651e-08,2.374223616659523e-07,True
RCAN3,0.0010845019501392556,0.0017569887638240306,True
IGLON5,1.2265120486349766e-09,1.1075794898154324e-08,True
BAZ2B,1.2658797980080207e-08,5.6302969903678055e-08,True
CALCR,0.008895255181350668,0.012776713499445647,True
EBF2,1.1987620390924079e-05,2.5878883920977244e-05,True
YY2,0.00025842182211658195,0.000456886396178892,True
FBXO3,0.0043370828429131975,0.006476195532139812,True
POLR3A,3.835509722386615e-05,7.647382244393027e-05,True
UPK3A,0.005514507953669444,0.00812380490686862,True
RTN4IP1,5.1473525959058956e-08,1.8169292213787155e-07,True
HNRNPUL2-BSCL2,0.006774211753433288,0.009870986499003833,True
AOX1,7.556929455863566e-10,1.093136886055739e-08,True
PLK3,1.3025210640480111e-09,1.1301381909306577e-08,True
GNG5,3.2667846089965416e-08,1.2228321586222157e-07,True
APOL4,0.0004032820954100997,0.0006934107891121203,True
MYOCD,7.556929455863566e-10,1.093136886055739e-08,True
PRICKLE1,6.403891610776941e-07,1.7285504308776822e-06,True
ESF1,2.741966763304474e-07,8.016157697763545e-07,True
NUB1,0.00011994931551394525,0.0002225927163547746,True
PDK3,6.109585409500458e-06,1.3845348019037178e-05,True
CES2,0.02131711174557302,0.02903620272073836,True
ETS1,7.37844890371565e-08,2.49340189381236e-07,True
EXD3,8.928661850275861e-05,0.00016940432011369082,True
HEG1,3.569937627340362e-09,2.107678486408228e-08,True
SLC38A4,0.0012007838671608513,0.0019324558068518126,True
PAPSS2,1.0235189212610724e-09,1.093136886055739e-08,True
ZNF766,0.0006670378894178456,0.0011130184042976222,True
SLC1A2,3.5107018137782537e-06,8.29417475483801e-06,True
FAM122C,0.002374448322761048,0.0036738553314551816,True
FAM24B,3.3503775804035135e-06,7.9534717225597e-06,True
C3orf67,1.9791055568801153e-09,1.4011905120944259e-08,True
ANKHD1,3.2815118516453904e-05,6.603927916725783e-05,True
APOL2,0.026266190333927207,0.03533591137906646,True
VSTM4,1.383114626082743e-09,1.150375790350476e-08,True
AFTPH,0.00013997160351564034,0.0002570436324792906,True
TADA1,5.046628361210057e-07,1.39488807903846e-06,True
HSP90AB1,4.067656952108499e-08,1.4774763214397458e-07,True
RP11-383H13.1,0.002723440735643718,0.004178651630539589,True
FAM199X,1.3953192127031753e-07,4.3651103584656563e-07,True
PRSS33,1.7686556243952408e-05,3.72331536819739e-05,True
RP11-332O19.5,0.018813761703709832,0.0258455454021143,True
PIGK,0.0011608525691443336,0.001871556521882255,True
CD2AP,0.017334581738329847,0.023928634741230265,True
RIPPLY2,2.099312870335159e-05,4.363044975341659e-05,True
GSG1,7.116094018743847e-05,0.00013667675912189912,True
NOMO1,1.7742215632018938e-08,7.318452126149168e-08,True
RASAL2,0.0025558507854940384,0.003935846168604877,True
SYDE1,1.5856613793114013e-08,6.687221893688803e-08,True
POLE,1.0235189212610724e-09,1.093136886055739e-08,True
WDYHV1,8.031090907046913e-10,1.093136886055739e-08,True
KTI12,0.013283902663624031,0.018622041590043426,True
KCMF1,1.2265120486349766e-09,1.1075794898154324e-08,True
DPCR1,7.555220876380673e-10,1.093136886055739e-08,True
DDX54,1.8125918393095056e-07,5.529317327224388e-07,True
CARD8,7.556929455863566e-10,1.093136886055739e-08,True
CHRDL1,7.556929455863566e-10,1.093136886055739e-08,True
PFN2,1.7569391573831783e-09,1.3037424374482134e-08,True
AKR7A3,3.7259501078061126e-07,1.0532775014293993e-06,True
AC006547.14,6.481313598251719e-07,1.7429019385899116e-06,True
VWDE,2.85547595077107e-05,5.801969777648816e-05,True
TRRAP,0.0004213839454506378,0.0007228806015550911,True
APOL3,7.556929455863566e-10,1.093136886055739e-08,True
NRGN,7.556929455863566e-10,1.093136886055739e-08,True
ATL2,4.789292489522846e-08,1.706534182094783e-07,True
COL11A2,0.0015186178609486684,0.002413886966128841,True
ZNF28,4.0001658344816656e-05,7.948339635457875e-05,True
ITGB2,7.582444917112655e-09,3.752126495076514e-08,True
IFLTD1,1.5861563241857392e-06,3.975747315773164e-06,True
TMEM14A,3.366814035344517e-09,2.0300772237548528e-08,True
CTSH,7.556929455863566e-10,1.093136886055739e-08,True
YIF1A,3.2685495505149176e-05,6.58014141535313e-05,True
KIAA0391,0.0010128191150955814,0.0016461050158317967,True
APBA2,1.4930817614885294e-06,3.7544377626949558e-06,True
TMC4,0.0010845019501392556,0.0017569887638240306,True
NIPAL3,4.229225670258274e-06,9.843690845285865e-06,True
TIMM8B,0.0003887877875099616,0.0006704910681076756,True
DPH6,1.8529841432318867e-08,7.630584284703418e-08,True
AMACR,0.0021080676979184686,0.003282573416399995,True
TSEN15,4.798864940250759e-07,1.3315193036111765e-06,True
RHBG,5.365943352795552e-09,2.8716440960205438e-08,True
C2orf48,1.0089294427154326e-08,4.682766287724099e-08,True
APITD1-CORT,5.575805250404663e-06,1.2739324917436919e-05,True
FRY,7.556929455863566e-10,1.093136886055739e-08,True
FYCO1,1.2265120486349766e-09,1.1075794898154324e-08,True
KIAA1109,3.091834047007052e-08,1.1664431789047133e-07,True
MAP2K4,0.00022216596965950796,0.0003965609760144658,True
ZNF598,4.253518335686794e-09,2.4033593531062773e-08,True
ZBED3,1.3025210640480111e-09,1.1301381909306577e-08,True
DIXDC1,2.364509566231392e-09,1.5674176038621372e-08,True
FAIM2,2.9108307608033865e-06,6.965608875014798e-06,True
PTPN13,0.00032333866823250297,0.000564323650607849,True
MYOZ3,4.5348625836539825e-08,1.6262275541265536e-07,True
GATSL2,2.3063276909535797e-05,4.752124387073365e-05,True
HS3ST2,8.727877108700991e-07,2.2913993473071367e-06,True
FDXR,2.736556694605399e-05,5.5741088196330936e-05,True
AKAP7,2.8863964852459415e-07,8.40143206109918e-07,True
ZMAT1,1.383114626082743e-09,1.150375790350476e-08,True
SLC27A4,8.270045020359534e-07,2.186821180571115e-06,True
DMD,2.736556694605399e-05,5.5741088196330936e-05,True
KLHL41,3.366814035344517e-09,2.0300772237548528e-08,True
FIGNL1,1.4685612927356851e-09,1.1838262404110574e-08,True
CRIP1,1.4992617020836475e-08,6.406071210362357e-08,True
IFT88,6.860708631977539e-09,3.479704686359718e-08,True
CKMT1A,2.364509566231392e-09,1.5674176038621372e-08,True
PAIP2,1.8763155422279055e-08,7.644658252827138e-08,True
SLC25A39,7.556929455863566e-10,1.093136886055739e-08,True
RSPH1,2.8863964852459415e-07,8.40143206109918e-07,True
S1PR1,7.556929455863566e-10,1.093136886055739e-08,True
EIF5B,2.478593406448764e-08,9.656675935138113e-08,True
FSIP1,0.00043379745309965397,0.0007428480374996552,True
ALG10,8.532308998540055e-10,1.093136886055739e-08,True
CAMK2A,1.864398944728653e-09,1.3529796104054656e-08,True
PAPD7,2.0265318833812325e-05,4.2142787647762284e-05,True
PPP1R3D,0.00020588357905022652,0.0003693674138636061,True
NEK9,4.6390835888625035e-06,1.0736892952518724e-05,True
PRUNE,1.1414373046463952e-07,3.662394026331069e-07,True
RP11-87C12.2,0.00015426127815738354,0.00028160874777224986,True
APOC2,6.992792915521651e-08,2.374223616659523e-07,True
POLR3E,4.438832661741851e-05,8.766529579466159e-05,True
LRRC70,8.53422673646545e-10,1.093136886055739e-08,True
KRT4,9.432236374349153e-05,0.0001780785610567012,True
ULK3,0.00010627871066318288,0.0001988696627714996,True
CPA4,5.306705212636559e-07,1.4599989257572314e-06,True
PKHD1L1,9.06805772149548e-10,1.093136886055739e-08,True
PPAPDC1A,7.556929455863566e-10,1.093136886055739e-08,True
SPDYE2B,0.037163967421918735,0.04889250911687199,True
LYG2,8.63375768911741e-05,0.00016427818490968526,True
SLC15A3,3.1749592482457436e-09,1.9449440075689794e-08,True
RRP1B,4.257180677571756e-09,2.4033593531062773e-08,True
UBA7,7.556929455863566e-10,1.093136886055739e-08,True
SYNPO2,3.854195206010719e-06,9.032861509135148e-06,True
UHRF1BP1L,3.0381596073788533e-07,8.791324492038474e-07,True
MPND,0.0007950443242992001,0.0013126627833574195,True
PTPLB,0.0009234584788592921,0.0015103905720786094,True
SH3GLB2,4.5469166777784214e-06,1.0556106115928267e-05,True
HPGD,8.02968346961793e-09,3.910707131030441e-08,True
WSB1,1.6551652076305667e-09,1.259602597436918e-08,True
CASKIN2,8.031090907046913e-10,1.093136886055739e-08,True
RB1,0.019739295713762147,0.02702245292457731,True
EPO,0.006411436166114933,0.009375904492477395,True
DGCR6L,0.0002683158388853629,0.0004731199465902464,True
WDR16,2.741966763304474e-07,8.016157697763545e-07,True
HYAL2,7.556929455863566e-10,1.093136886055739e-08,True
HIP1R,0.009544603414181752,0.013636839300305166,True
TTI2,0.0007157493843172797,0.0011899307683650281,True
REEP5,2.8863964852459415e-07,8.40143206109918e-07,True
STK19,0.0030890971157175044,0.004700031061654033,True
SHH,1.4171696914869546e-08,6.131131084507173e-08,True
DNAAF2,3.9997516745107394e-05,7.948339635457875e-05,True
RAVER2,0.010378834253614008,0.01475916708356783,True
FRZB,1.8125918393095056e-07,5.529317327224388e-07,True
YBX3,3.6788466701129835e-06,8.657141564664458e-06,True
CYP4F12,0.030222575230003833,0.04027578393105888,True
SPICE1,2.7687864179239132e-08,1.0619623749919096e-07,True
AKTIP,7.555220876380673e-10,1.093136886055739e-08,True
SLFN14,8.257888293508792e-09,4.017319635887479e-08,True
DSG1,1.067954707357515e-08,4.917088904477897e-08,True
MANBA,0.00037472234995798834,0.0006484075517895365,True
KCNG1,2.7898521185566788e-09,1.784169859545998e-08,True
TBC1D2B,3.569937627340362e-09,2.107678486408228e-08,True
GRIA4,0.03206238267355955,0.042561640145779546,True
TMEM223,1.0036990158048848e-05,2.19146871815336e-05,True
MAP3K3,7.556929455863566e-10,1.093136886055739e-08,True
UTRN,8.029280680234973e-10,1.093136886055739e-08,True
RAI2,7.556929455863566e-10,1.093136886055739e-08,True
GOT2,4.520376125204209e-09,2.519828898447974e-08,True
SAP130,3.3651326713047556e-07,9.624613724634047e-07,True
AIDA,2.0893271788382714e-06,5.108722861207521e-06,True
KAT2B,7.556929455863566e-10,1.093136886055739e-08,True
DISP2,0.03329167897540818,0.044086911023394126,True
TFIP11,0.004893977232724028,0.007255703458230998,True
KIF12,2.6489035224744964e-06,6.371457581557634e-06,True
GOLGA8I,1.9791055568801153e-09,1.4011905120944259e-08,True
PRKRIP1,0.004470641731807893,0.0066646820777512385,True
ARG2,3.678834025023841e-05,7.355539095172089e-05,True
SMCR8,0.003676898309708774,0.005538269971245887,True
NIPSNAP1,9.634403725281619e-10,1.093136886055739e-08,True
SMG5,1.2809585779161873e-05,2.7560561964532275e-05,True
LPCAT1,1.6551652076305667e-09,1.259602597436918e-08,True
GTPBP10,9.634403725281619e-10,1.093136886055739e-08,True
ASCC3,3.569937627340362e-09,2.107678486408228e-08,True
KANK4,0.0013286656560382564,0.002126234294401193,True
SGSM1,4.123966703815868e-07,1.1565182598769338e-06,True
CMA1,1.6775305690463507e-08,6.998150345393796e-08,True
IDH3B,2.2092930209248887e-05,4.5666392519720814e-05,True
DNASE1L1,0.0005270225434629956,0.0008925798468944361,True
SPSB2,0.0009134810927946906,0.0014944962475640002,True
NCKAP5L,5.339357587716575e-08,1.873601509807106e-07,True
GAS7,4.01259396517199e-09,2.2968045310916545e-08,True
C14orf80,8.02029719177541e-06,1.7820017233173017e-05,True
TMEM132A,9.06805772149548e-10,1.093136886055739e-08,True
MPP4,9.4483934962795e-05,0.00017822610848363242,True
SNRNP25,6.084432507597692e-08,2.1068064054670304e-07,True
ZDHHC3,1.369371305103974e-06,3.4680969499591193e-06,True
LZTR1,0.028083291139889135,0.037619328042926864,True
OR52N4,9.634403725281619e-10,1.093136886055739e-08,True
UBL4A,3.1004179851351556e-08,1.1681509420547397e-07,True
HIST1H3E,0.0001802814114632041,0.0003260769953959639,True
CNNM1,5.949378648206278e-08,2.0612819123097364e-07,True
CYB5D2,1.8763155422279055e-08,7.644658252827138e-08,True
PLD3,0.0010480936344468646,0.0017013547768342026,True
AC011997.1,0.0017910666913806062,0.002817060186310134,True
MARCH6,2.8863964852459415e-07,8.40143206109918e-07,True
ZNF850,0.00011031007942169904,0.00020630146389627056,True
LAMTOR1,8.53065594451054e-06,1.8876275322328626e-05,True
KPNA3,0.0005013628223065848,0.0008521099856083217,True
RND1,1.067954707357515e-08,4.917088904477897e-08,True
APOPT1,2.9792973835036017e-05,6.036519153181412e-05,True
SUMO1,4.8227662279026234e-05,9.479268015362138e-05,True
KIAA0195,0.002010783260025066,0.003141564693581714,True
LYVE1,7.556929455863566e-10,1.093136886055739e-08,True
GRIN2C,0.0168844503145774,0.02334728481267554,True
ME3,1.8125918393095056e-07,5.529317327224388e-07,True
ARL2,2.736556694605399e-05,5.5741088196330936e-05,True
ACRC,9.449336773381125e-05,0.00017822610848363242,True
TOR4A,8.663083653807441e-08,2.8664005002781757e-07,True
ATXN7,9.530799618618074e-09,4.476469913312322e-08,True
EPRS,9.634403725281619e-10,1.093136886055739e-08,True
EIF4G1,8.031090907046913e-10,1.093136886055739e-08,True
NR0B2,7.556929455863566e-10,1.093136886055739e-08,True
PSMC4,1.5591448621045152e-09,1.2209531955056891e-08,True
HTRA4,0.0011220770031458965,0.0018134418775699655,True
RASSF4,2.6223561767083026e-05,5.3610891068208196e-05,True
MARCO,8.53422673646545e-10,1.093136886055739e-08,True
TMPRSS13,2.2309759044101416e-07,6.66207584246935e-07,True
PKN3,1.422594945451938e-06,3.591309028595971e-06,True
GPD1L,7.556929455863566e-10,1.093136886055739e-08,True
JOSD1,0.01644711073792131,0.022780936337202583,True
PCMTD1,8.02500876772779e-08,2.687187952364752e-07,True
POP5,0.002638429681386069,0.004055781522152015,True
KLHL6,5.6363761403217416e-08,1.9630725367753647e-07,True
LOX,0.010970442036925864,0.015555641975531009,True
FBXO21,0.00011994931551394525,0.0002225927163547746,True
LRRC37A2,0.0007413258442797535,0.0012300839458200693,True
CD226,9.002403196420849e-09,4.288927612194433e-08,True
UBE2F-SCLY,0.008825703645293052,0.012678921453009353,True
USP25,3.0072477525930515e-08,1.1407598797989671e-07,True
C4orf33,7.582444917112655e-09,3.752126495076514e-08,True
MFSD6,0.000759410883194299,0.0012594618119749438,True
PAN3,0.0006214235970632035,0.0010415341650593616,True
NDUFB9,1.2298152190805743e-06,3.1371910675748555e-06,True
C1orf192,2.3493381424195532e-07,6.975733312185937e-07,True
KIAA1009,0.0013286656560382564,0.002126234294401193,True
TTLL12,7.556929455863566e-10,1.093136886055739e-08,True
LIMCH1,7.556929455863566e-10,1.093136886055739e-08,True
SFXN3,2.6610826344429773e-09,1.709564987355985e-08,True
CLP1,0.0030890971157175044,0.004700031061654033,True
COMMD10,5.086836313927119e-06,1.1701078205471503e-05,True
RSPH4A,1.8763155422279055e-08,7.644658252827138e-08,True
FOPNL,0.0006670378894178456,0.0011130184042976222,True
OVCH1-AS1,4.3495727916959596e-07,1.2148564264599466e-06,True
GTF2IRD2B,2.097895116486917e-08,8.37364559549711e-08,True
ARL14EPL,1.1894868218840813e-06,3.046461801044849e-06,True
DDX52,4.413801616963556e-08,1.5908287697276326e-07,True
KIAA1614,0.00016994593196152202,0.0003081897936841584,True
RSBN1,1.3953192127031753e-07,4.3651103584656563e-07,True
MSL1,0.026400646836725425,0.03551126482164851,True
FGD4,8.031090907046913e-10,1.093136886055739e-08,True
TPX2,8.031090907046913e-10,1.093136886055739e-08,True
AXL,1.7742215632018938e-08,7.318452126149168e-08,True
TSPAN6,1.8125918393095056e-07,5.529317327224388e-07,True
SULT1A4,1.5591448621045152e-09,1.2209531955056891e-08,True
TMEM216,6.166815818239549e-07,1.6666417906772247e-06,True
FANCI,8.031090907046913e-10,1.093136886055739e-08,True
NALCN,0.0004337639489806458,0.0007428480374996552,True
RHBDD2,1.1713353361032e-06,3.0008628104972235e-06,True
PKDCC,9.63712911922847e-08,3.150646749341313e-07,True
C10orf25,9.06805772149548e-10,1.093136886055739e-08,True
USP2,2.0893271788382714e-06,5.108722861207521e-06,True
KIF2A,6.403891610776941e-07,1.7285504308776822e-06,True
INHBC,0.0002879306627237545,0.0005064203684441575,True
FGFR1OP,1.0089294427154326e-08,4.682766287724099e-08,True
TBKBP1,0.00013091293773367284,0.00024148649218891602,True
ARHGEF5,2.741966763304474e-07,8.016157697763545e-07,True
ARL2BP,0.0005997209612827203,0.00100760354076629,True
GLP1R,3.57455015309724e-05,7.162783191596663e-05,True
RCVRN,2.6220723638725286e-05,5.3610891068208196e-05,True
ACKR2,0.00085235684944082,0.0014004626758693328,True
SLC26A8,0.00011593005117418981,0.00021571430784512376,True
WDR13,1.1299671677369374e-07,3.6269384657479735e-07,True
NMB,0.0011220770031458965,0.0018134418775699655,True
SMIM15,0.013439608424081387,0.01883420422860436,True
SSBP1,9.634403725281619e-10,1.093136886055739e-08,True
PTPN12,7.117476845502777e-05,0.00013667675912189912,True
PAG1,1.1303305284550294e-08,5.1466683919506153e-08,True
ARTN,9.634403725281619e-10,1.093136886055739e-08,True
PPP5D1,9.634403725281619e-10,1.093136886055739e-08,True
TMEM213,8.031090907046913e-10,1.093136886055739e-08,True
LRRC3,0.0038382636477843515,0.005764736960135165,True
CACNA1F,0.00024887069031871527,0.00044153652821770636,True
ARSF,0.034107375968979926,0.04509106297268908,True
IDS,1.7204942335517304e-07,5.272580784922148e-07,True
SMARCB1,1.2265120486349766e-09,1.1075794898154324e-08,True
TWF2,3.1749592482457436e-09,1.9449440075689794e-08,True
PON3,1.1913151364582724e-07,3.797042247659899e-07,True
MYO7A,0.002620602689098064,0.004033043336674303,True
C7orf49,0.002010783260025066,0.003141564693581714,True
UBE2W,0.004538574037999699,0.006760119547029212,True
CELSR3,3.784971871143241e-09,2.203754266059976e-08,True
FUT4,0.02757179663855687,0.03698577317371253,True
AP003068.6,0.006676023280167697,0.009747975840156959,True
CD200,0.0015958791129073138,0.002528480352468745,True
CTNNBIP1,0.00013628715622957037,0.00025094165541332227,True
KIRREL2,5.578837643399114e-07,1.5278016607227723e-06,True
COMMD2,2.6045288894507434e-07,7.664946603962793e-07,True
HPR,9.25927843665427e-09,4.402808560231283e-08,True
KIAA1598,3.645953287354106e-08,1.3403669512458434e-07,True
FRMD1,0.016771227376063756,0.02321498020204338,True
FAM203A,1.255880239833224e-07,3.97568831649605e-07,True
CLPP,0.0009786462689256885,0.0015938638913633703,True
FAM76A,1.6295771428680093e-07,5.028313836229208e-07,True
SETBP1,0.019150523176083956,0.02629144781585078,True
S100A14,0.0009455437739258553,0.0015432982515654905,True
ALG14,0.01720127436680732,0.023772161174927718,True
RBBP8,6.023629494981426e-09,3.1380639181484964e-08,True
EAF1,3.19761362271102e-07,9.185030816816241e-07,True
ABHD8,0.01479114239356432,0.020621175437722832,True
TMED3,1.255880239833224e-07,3.97568831649605e-07,True
NEGR1,8.53422673646545e-10,1.093136886055739e-08,True
CCDC19,3.7259501078061126e-07,1.0532775014293993e-06,True
ADRA1A,9.525158958117773e-09,4.476469913312322e-08,True
SLC45A3,7.717175285145015e-05,0.00014761842880177184,True
NECAB3,1.7204942335517304e-07,5.272580784922148e-07,True
PLK1,8.031090907046913e-10,1.093136886055739e-08,True
RPL6,0.00016994593196152202,0.0003081897936841584,True
ZNF787,0.0028898817115316027,0.004421068594288739,True
SPTB,0.0065797443261267725,0.009608206528642433,True
RAP1B,4.2525537003056026e-05,8.420777759374058e-05,True
XRCC5,4.212276530435414e-06,9.833388792334025e-06,True
GPR180,2.6371276599489036e-05,5.390649665793079e-05,True
CYP26A1,7.160522709164976e-07,1.908036862576353e-06,True
ZNF326,1.5581270819808626e-08,6.637890343087398e-08,True
SNTN,6.992792915521651e-08,2.374223616659523e-07,True
DYDC1,4.603853242237438e-06,1.068398236964693e-05,True
ZKSCAN1,7.002871082544616e-06,1.572937172681813e-05,True
C20orf85,7.594232566631722e-08,2.564816570646393e-07,True
C12orf42,0.002514869129232267,0.0038789610899542335,True
NXPH3,1.1548334686261787e-09,1.093136886055739e-08,True
SGPL1,7.556929455863566e-10,1.093136886055739e-08,True
RNF103-CHMP3,0.03749971565959912,0.049300425267851965,True
SLC52A1,3.242413897703721e-05,6.529047684209323e-05,True
SERP2,1.7742215632018938e-08,7.318452126149168e-08,True
LGALS7,6.465613206262065e-09,3.3261902363959846e-08,True
SMARCA2,5.836857988721509e-06,1.3272570982646316e-05,True
LRRC26,0.0032181051689243404,0.004882554610325661,True
RHBDL3,0.00023075330864934335,0.00041112452629098666,True
NXPH4,7.556929455863566e-10,1.093136886055739e-08,True
PCDHGA8,3.108211060522182e-05,6.277837726004992e-05,True
FAM186B,8.363634838948295e-05,0.00015920622622321055,True
NECAP2,1.5129202138873068e-09,1.2173123751701548e-08,True
DUSP12,2.3103200062738022e-05,4.759215133362739e-05,True
RIPK3,7.556929455863566e-10,1.093136886055739e-08,True
EEF1E1,0.00014553617089860732,0.0002666105357660065,True
PLA2G12B,8.031090907046913e-10,1.093136886055739e-08,True
POLD4,3.5275103141639696e-05,7.069343466030461e-05,True
UCN3,1.0161370133858669e-07,3.304491032026606e-07,True
RIPK2,0.006390311764810927,0.009346595185598914,True
UPK1B,2.1736244357433977e-07,6.513332545961353e-07,True
NDE1,8.53422673646545e-10,1.093136886055739e-08,True
METTL12,9.062759682479183e-05,0.00017151530840800602,True
CACNA1D,8.031090907046913e-10,1.093136886055739e-08,True
MC4R,0.00841432424290262,0.012126257720542485,True
CCDC28B,0.0014689163506685506,0.0023370353617424215,True
CLTCL1,6.626694610360077e-08,2.2646122530953575e-07,True
NFIA,0.0025662001669494385,0.00395107913405094,True
